Load,Deformation Elongation,Deformation Striction,CrossHead,Testing Time,Phase,Unitary Deformation,Deformation Percent,Stress,Elongation Percent
N,mm,mm,mm,s,,mm/mm,%,MPa,%
59007.03625,4.7542,0,6.005683,183.082,2,0.095084,9.5084,761.9306137,9.5084
59002.69,4.7551,0,6.006916,183.092,2,0.095102,9.5102,761.8744926,9.5102
58995.31625,4.756,-0.001,6.007696,183.102,2,0.09512,9.512,761.7792788,9.512
58994.94875,4.7573,0,6.008929,183.112,2,0.095146,9.5146,761.7745334,9.5146
58988.50125,4.7586,-0.001,6.00975,183.122,2,0.095172,9.5172,761.6912798,9.5172
58979.9225,4.7598,-0.001,6.010942,183.132,2,0.095196,9.5196,761.5805064,9.5196
58976.0775,4.761,-0.001,6.011722,183.142,2,0.09522,9.522,761.5308577,9.522
58971.1375,4.7619,-0.001,6.012955,183.152,2,0.095238,9.5238,761.4670697,9.5238
58966.73125,4.7627,-0.001,6.013776,183.162,2,0.095254,9.5254,761.4101738,9.5254
58965.52125,4.7635,-0.001,6.014968,183.172,2,0.09527,9.527,761.3945497,9.527
58961.245,4.7644,-0.001,6.015789,183.182,2,0.095288,9.5288,761.3393324,9.5288
58955.13,4.7652,0,6.016981,183.192,2,0.095304,9.5304,761.2603723,9.5304
58943.6975,4.7661,-0.001,6.017761,183.202,2,0.095322,9.5322,761.1127497,9.5322
58940.5,4.767,-0.001,6.018994,183.212,2,0.09534,9.534,761.0714618,9.534
58938.25625,4.7683,-0.001,6.019774,183.222,2,0.095366,9.5366,761.0424893,9.5366
58932.70875,4.7695,-0.001,6.020966,183.232,2,0.09539,9.539,760.970857,9.539
58927.74125,4.7708,0,6.021746,183.242,2,0.095416,9.5416,760.906714,9.5416
58918.06,4.772,0,6.022938,183.252,2,0.09544,9.544,760.7817045,9.544
58915.80875,4.7728,0,6.023759,183.262,2,0.095456,9.5456,760.7526351,9.5456
58912.8,4.7737,0,6.024951,183.272,2,0.095474,9.5474,760.7137845,9.5474
58906.29375,4.7745,-0.001,6.025731,183.282,2,0.09549,9.549,760.6297723,9.549
58898.06,4.7755,-0.001,6.026922,183.292,2,0.09551,9.551,760.5234537,9.551
58891.57625,4.7767,-0.001,6.027744,183.302,2,0.095534,9.5534,760.439732,9.5534
58885.16625,4.778,-0.001,6.028977,183.312,2,0.09556,9.556,760.3569627,9.556
58883.19125,4.7793,-0.001,6.029757,183.322,2,0.095586,9.5586,760.3314604,9.5586
58880.09,4.7805,-0.001,6.03099,183.332,2,0.09561,9.561,760.2914154,9.561
58876.7525,4.7817,-0.001,6.03177,183.342,2,0.095634,9.5634,760.2483198,9.5634
58871.85875,4.7826,-0.001,6.033003,183.352,2,0.095652,9.5652,760.1851291,9.5652
58865.395,4.7834,-0.001,6.033824,183.362,2,0.095668,9.5668,760.1016656,9.5668
58860.20875,4.7843,-0.001,6.035057,183.372,2,0.095686,9.5686,760.034698,9.5686
58856.86375,4.7851,-0.001,6.035837,183.382,2,0.095702,9.5702,759.9915055,9.5702
58853.7675,4.786,-0.001,6.03707,183.392,2,0.09572,9.572,759.9515251,9.572
58845.02625,4.7869,-0.001,6.03785,183.402,2,0.095738,9.5738,759.8386534,9.5738
58834.44125,4.7882,0,6.039041,183.412,2,0.095764,9.5764,759.7019742,9.5764
58830.64125,4.7894,0,6.039822,183.422,2,0.095788,9.5788,759.6529065,9.5788
58822.37,4.7907,-0.001,6.041013,183.432,2,0.095814,9.5814,759.5461037,9.5814
58813.48125,4.792,-0.001,6.041753,183.442,2,0.09584,9.584,759.4313274,9.584
58808.4375,4.7932,0,6.042944,183.452,2,0.095864,9.5864,759.3661997,9.5864
58804.67625,4.794,0,6.043725,183.462,2,0.09588,9.588,759.3176325,9.588
58800.01375,4.7948,0,6.044875,183.472,2,0.095896,9.5896,759.2574277,9.5896
58792.7675,4.7957,0,6.045656,183.482,2,0.095914,9.5914,759.1638603,9.5914
58785.185,4.7966,0,6.046847,183.492,2,0.095932,9.5932,759.0659509,9.5932
58779.02125,4.7979,0,6.047669,183.502,2,0.095958,9.5958,758.9863613,9.5958
58777.1125,4.7992,0,6.04886,183.512,2,0.095984,9.5984,758.9617145,9.5984
58777.72,4.8004,0,6.049682,183.522,2,0.096008,9.6008,758.9695588,9.6008
58774.72625,4.8016,0,6.050914,183.532,2,0.096032,9.6032,758.9309019,9.6032
58768.41,4.8025,0,6.051695,183.542,2,0.09605,9.605,758.8493431,9.605
58761.56,4.8033,0,6.052927,183.552,2,0.096066,9.6066,758.7608922,9.6066
58759.5875,4.8042,0,6.053749,183.562,2,0.096084,9.6084,758.7354222,9.6084
58756.22375,4.805,0,6.054981,183.572,2,0.0961,9.61,758.6919877,9.61
58747.19875,4.8058,0,6.055803,183.582,2,0.096116,9.6116,758.575452,9.6116
58743.8175,4.8067,0,6.057035,183.592,2,0.096134,9.6134,758.5317915,9.6134
58736.01625,4.8076,0,6.057816,183.602,2,0.096152,9.6152,758.4310576,9.6152
58727.33875,4.8089,0,6.059007,183.612,2,0.096178,9.6178,758.319009,9.6178
58726.44625,4.8102,0,6.059788,183.622,2,0.096204,9.6204,758.3074846,9.6204
58719.9425,4.8114,0,6.060979,183.632,2,0.096228,9.6228,758.2235047,9.6228
58712.45375,4.8126,0,6.061759,183.642,2,0.096252,9.6252,758.1268059,9.6252
58708.09625,4.8135,0,6.062951,183.652,2,0.09627,9.627,758.0705395,9.627
58699.93,4.8143,0,6.063731,183.662,2,0.096286,9.6286,757.9650925,9.6286
58693.2975,4.8152,0,6.064923,183.672,2,0.096304,9.6304,757.8794501,9.6304
58686.5275,4.8161,0,6.065703,183.682,2,0.096322,9.6322,757.7920322,9.6322
58681.70125,4.8174,0,6.066936,183.692,2,0.096348,9.6348,757.7297131,9.6348
58680.72375,4.8186,0,6.067716,183.702,2,0.096372,9.6372,757.7170911,9.6372
58675.725,4.8199,0,6.068949,183.712,2,0.096398,9.6398,757.6525445,9.6398
58669.19875,4.8212,0,6.06977,183.722,2,0.096424,9.6424,757.5682741,9.6424
58666.625,4.8223,0,6.070962,183.732,2,0.096446,9.6446,757.5350404,9.6446
58659.52875,4.8232,0,6.071783,183.742,2,0.096464,9.6464,757.4434098,9.6464
58655.7375,4.824,0,6.073016,183.752,2,0.09648,9.648,757.3944551,9.648
58648.1875,4.8249,0,6.073796,183.762,2,0.096498,9.6498,757.2969655,9.6498
58643.44,4.8257,0,6.075029,183.772,2,0.096514,9.6514,757.2356632,9.6514
58640.21375,4.8266,0,6.07585,183.782,2,0.096532,9.6532,757.1940041,9.6532
58638.63875,4.8275,0,6.077083,183.792,2,0.09655,9.655,757.1736669,9.655
58631.62625,4.8288,0,6.077863,183.802,2,0.096576,9.6576,757.0831177,9.6576
58619.32875,4.83,0,6.079055,183.812,2,0.0966,9.66,756.9243258,9.66
58614.84625,4.8313,0,6.079835,183.822,2,0.096626,9.6626,756.8664453,9.6626
58608.1575,4.8326,0,6.080986,183.832,2,0.096652,9.6652,756.7800766,9.6652
58601.32875,4.8338,0,6.081766,183.842,2,0.096676,9.6676,756.6919001,9.6676
58599.035,4.8346,0,6.082957,183.852,2,0.096692,9.6692,756.6622819,9.6692
58592.14375,4.8355,0,6.083738,183.862,2,0.09671,9.671,756.5732984,9.671
58582.375,4.8363,0,6.084929,183.872,2,0.096726,9.6726,756.4471591,9.6726
58576.3175,4.8372,0,6.08571,183.882,2,0.096744,9.6744,756.3689414,9.6744
58569.43625,4.8385,0,6.086901,183.892,2,0.09677,9.677,756.280087,9.677
58565.185,4.8398,0,6.087682,183.902,2,0.096796,9.6796,756.2251925,9.6796
58563.965,4.841,0,6.088873,183.912,2,0.09682,9.682,756.2094392,9.682
58556.24,4.8422,0,6.089654,183.922,2,0.096844,9.6844,756.1096899,9.6844
58552.8025,4.8431,0,6.090886,183.932,2,0.096862,9.6862,756.065303,9.6862
58551.355,4.8439,0,6.091708,183.942,2,0.096878,9.6878,756.0466121,9.6878
58550.59875,4.8448,0,6.09294,183.952,2,0.096896,9.6896,756.036847,9.6896
58542.4075,4.8456,0,6.093721,183.962,2,0.096912,9.6912,755.9310772,9.6912
58535.7875,4.8465,0,6.094953,183.972,2,0.09693,9.693,755.8455962,9.693
58531.2925,4.8473,0,6.095775,183.982,2,0.096946,9.6946,755.7875543,9.6946
58527.20125,4.8482,0,6.096966,183.992,2,0.096964,9.6964,755.7347259,9.6964
58522.765,4.8495,0,6.097788,184.002,2,0.09699,9.699,755.6774427,9.699
58519.62875,4.8508,0,6.098979,184.012,2,0.097016,9.7016,755.6369457,9.7016
58512.82125,4.852,0,6.099801,184.022,2,0.09704,9.704,755.5490436,9.704
58504.5375,4.8532,0,6.100992,184.032,2,0.097064,9.7064,755.4420794,9.7064
58498.135,4.8541,-0.001,6.101773,184.042,2,0.097082,9.7082,755.3594068,9.7082
58492.63375,4.8549,-0.001,6.102964,184.052,2,0.097098,9.7098,755.2883717,9.7098
58484.60125,4.8558,-0.001,6.103745,184.062,2,0.097116,9.7116,755.1846518,9.7116
58474.88875,4.8566,0,6.104936,184.072,2,0.097132,9.7132,755.0592387,9.7132
58470.715,4.8575,0,6.105758,184.082,2,0.09715,9.715,755.005345,9.715
58465.67875,4.8588,0,6.106949,184.092,2,0.097176,9.7176,754.9403143,9.7176
58458.68,4.8601,0,6.107729,184.102,2,0.097202,9.7202,754.8499426,9.7202
58455.06,4.8613,0,6.108921,184.112,2,0.097226,9.7226,754.8031993,9.7226
58450.23625,4.8625,-0.001,6.109742,184.122,2,0.09725,9.725,754.7409124,9.725
58444.555,4.8634,-0.001,6.110934,184.132,2,0.097268,9.7268,754.667553,9.7268
58442.73375,4.8642,-0.001,6.111755,184.142,2,0.097284,9.7284,754.6440361,9.7284
58437.59875,4.8651,-0.001,6.112988,184.152,2,0.097302,9.7302,754.5777302,9.7302
58431.60875,4.8659,0,6.11381,184.162,2,0.097318,9.7318,754.5003841,9.7318
58424.83875,4.8668,0,6.115001,184.172,2,0.097336,9.7336,754.4129662,9.7336
58420.25,4.8676,0,6.115781,184.182,2,0.097352,9.7352,754.3537138,9.7352
58409.83,4.8685,0,6.117014,184.192,2,0.09737,9.737,754.2191651,9.737
58405.335,4.8698,0,6.117794,184.202,2,0.097396,9.7396,754.1611233,9.7396
58403.73,4.8711,0,6.119027,184.212,2,0.097422,9.7422,754.1403987,9.7422
58398.51125,4.8723,0,6.119848,184.222,2,0.097446,9.7446,754.0730114,9.7446
58394.6375,4.8735,0,6.12104,184.232,2,0.09747,9.747,754.0229914,9.747
58385.89375,4.8744,0,6.12182,184.242,2,0.097488,9.7488,753.9100874,9.7488
58377.87875,4.8752,0,6.123012,184.252,2,0.097504,9.7504,753.8065934,9.7504
58372.505,4.8761,0,6.123792,184.262,2,0.097522,9.7522,753.7372047,9.7522
58369.42625,4.8769,0,6.124984,184.272,2,0.097538,9.7538,753.6974502,9.7538
58356.9975,4.8778,0,6.125764,184.282,2,0.097556,9.7556,753.5369635,9.7556
58350.435,4.8791,0,6.126914,184.292,2,0.097582,9.7582,753.4522249,9.7582
58349.30625,4.8804,0,6.127695,184.302,2,0.097608,9.7608,753.4376499,9.7608
58344.61,4.8816,0,6.128886,184.312,2,0.097632,9.7632,753.3770094,9.7632
58338.95125,4.8828,0,6.129667,184.322,2,0.097656,9.7656,753.3039406,9.7656
58331.2,4.8837,0,6.130899,184.332,2,0.097674,9.7674,753.2038523,9.7674
58328.86875,4.8845,0,6.13168,184.342,2,0.09769,9.769,753.1737499,9.769
58322.81875,4.8854,0,6.132871,184.352,2,0.097708,9.7708,753.0956291,9.7708
58320.0675,4.8862,0,6.133693,184.362,2,0.097724,9.7724,753.0601034,9.7724
58319.60875,4.8871,0,6.134925,184.372,2,0.097742,9.7742,753.0541798,9.7742
58309.7975,4.8879,0,6.135706,184.382,2,0.097758,9.7758,752.9274917,9.7758
58301.8225,4.8888,0,6.136897,184.392,2,0.097776,9.7776,752.8245142,9.7776
58300.56625,4.8897,0,6.137719,184.402,2,0.097794,9.7794,752.8082928,9.7794
58296.7675,4.891,-0.001,6.138951,184.412,2,0.09782,9.782,752.7592413,9.782
58292.2575,4.8922,-0.001,6.139773,184.422,2,0.097844,9.7844,752.7010057,9.7844
58289.23125,4.8934,-0.001,6.141005,184.432,2,0.097868,9.7868,752.6619292,9.7868
58280.915,4.8943,-0.001,6.141786,184.442,2,0.097886,9.7886,752.5545453,9.7886
58273.6475,4.8951,-0.001,6.142977,184.452,2,0.097902,9.7902,752.4607034,9.7902
58265.675,4.8959,0,6.143799,184.462,2,0.097918,9.7918,752.3577582,9.7918
58258.45625,4.8968,0,6.144949,184.472,2,0.097936,9.7936,752.2645458,9.7936
58254.48375,4.8977,0,6.145771,184.482,2,0.097954,9.7954,752.2132507,9.7954
58246.085,4.899,0,6.146962,184.492,2,0.09798,9.798,752.1048016,9.798
58243.76125,4.9003,0,6.147743,184.502,2,0.098006,9.8006,752.0747961,9.8006
58238.27625,4.9015,0,6.148934,184.512,2,0.09803,9.803,752.0039708,9.803
58233.15,4.9027,-0.001,6.149715,184.522,2,0.098054,9.8054,751.9377779,9.8054
58230.705,4.9036,0,6.150947,184.532,2,0.098072,9.8072,751.9062067,9.8072
58224.515,4.9044,0,6.151769,184.542,2,0.098088,9.8088,751.8262781,9.8088
58217.60625,4.9053,0,6.15296,184.552,2,0.098106,9.8106,751.7370686,9.8106
58210.24375,4.9061,0,6.153782,184.562,2,0.098122,9.8122,751.6420001,9.8122
58203.715,4.9069,0,6.154973,184.572,2,0.098138,9.8138,751.5576973,9.8138
58198.99875,4.9078,0,6.155795,184.582,2,0.098156,9.8156,751.4967986,9.8156
58194.59,4.9086,0,6.156986,184.592,2,0.098172,9.8172,751.4398704,9.8172
58188.69875,4.9096,0,6.157808,184.602,2,0.098192,9.8192,751.3637994,9.8192
58181.94125,4.9108,0,6.158999,184.612,2,0.098216,9.8216,751.2765429,9.8216
58174.97375,4.9121,0,6.159821,184.622,2,0.098242,9.8242,751.1865748,9.8242
58171.265,4.9134,0,6.161053,184.632,2,0.098268,9.8268,751.1386855,9.8268
58169.02625,4.9146,0,6.161834,184.642,2,0.098292,9.8292,751.1097775,9.8292
58162.05875,4.9154,0,6.163025,184.652,2,0.098308,9.8308,751.0198094,9.8308
58157.7425,4.9163,0,6.163806,184.662,2,0.098326,9.8326,750.9640757,9.8326
58146.38,4.9171,0,6.164997,184.672,2,0.098342,9.8342,750.8173569,9.8342
58137.37,4.918,0,6.165777,184.682,2,0.09836,9.836,750.701015,9.836
58135.1875,4.9193,0,6.166969,184.692,2,0.098386,9.8386,750.6728334,9.8386
58131.6925,4.9206,0,6.167749,184.702,2,0.098412,9.8412,750.627704,9.8412
58122.11375,4.9218,0,6.168941,184.712,2,0.098436,9.8436,750.5040181,9.8436
58116.54875,4.923,0,6.169721,184.722,2,0.09846,9.846,750.4321598,9.846
58108.69625,4.9239,0,6.170913,184.732,2,0.098478,9.8478,750.3307641,9.8478
58102.5875,4.9247,0,6.171693,184.742,2,0.098494,9.8494,750.2518846,9.8494
58099.80625,4.9256,0,6.172885,184.752,2,0.098512,9.8512,750.2159716,9.8512
58092.3,4.9264,0,6.173665,184.762,2,0.098528,9.8528,750.1190469,9.8528
58088.51375,4.9272,0,6.174898,184.772,2,0.098544,9.8544,750.0701568,9.8544
58082.58125,4.9281,0,6.175719,184.782,2,0.098562,9.8562,749.9935531,9.8562
58083.49125,4.9289,0,6.176952,184.792,2,0.098578,9.8578,750.0053035,9.8578
58080.76375,4.9299,0,6.177732,184.802,2,0.098598,9.8598,749.9700846,9.8598
58067.89125,4.9311,0,6.178923,184.812,2,0.098622,9.8622,749.803868,9.8622
58059.70375,4.9324,0,6.179704,184.822,2,0.098648,9.8648,749.6981465,9.8648
58061.0025,4.9337,0,6.180936,184.832,2,0.098674,9.8674,749.7149167,9.8674
58054.515,4.9349,0,6.181758,184.842,2,0.098698,9.8698,749.6311466,9.8698
58048.87375,4.9357,0,6.182991,184.852,2,0.098714,9.8714,749.5583038,9.8714
58042.98125,4.9366,0,6.183771,184.862,2,0.098732,9.8732,749.4822166,9.8732
58036.84,4.9374,0,6.184962,184.872,2,0.098748,9.8748,749.4029175,9.8748
58031.0625,4.9382,0,6.185784,184.882,2,0.098764,9.8764,749.3283153,9.8764
58026.4025,4.9392,0,6.186975,184.892,2,0.098784,9.8784,749.2681429,9.8784
58018.87125,4.9404,0,6.187756,184.902,2,0.098808,9.8808,749.1708953,9.8808
58011.8975,4.9417,-0.001,6.188988,184.912,2,0.098834,9.8834,749.0808465,9.8834
58005.47125,4.9429,-0.001,6.189769,184.922,2,0.098858,9.8858,748.9978673,9.8858
58001.17375,4.9437,-0.001,6.19096,184.932,2,0.098874,9.8874,748.9423757,9.8874
57996.43875,4.9446,-0.001,6.191741,184.942,2,0.098892,9.8892,748.8812348,9.8892
57988.77,4.9454,-0.001,6.192932,184.952,2,0.098908,9.8908,748.7822118,9.8908
57985.0975,4.9463,-0.001,6.193754,184.962,2,0.098926,9.8926,748.7347905,9.8926
57981.0675,4.9471,-0.001,6.194945,184.972,2,0.098942,9.8942,748.682753,9.8942
57977.06875,4.948,-0.001,6.195767,184.982,2,0.09896,9.896,748.6311189,9.896
57972.47125,4.9488,-0.001,6.196958,184.992,2,0.098976,9.8976,748.5717535,9.8976
57961.11,4.9498,-0.001,6.19778,185.002,2,0.098996,9.8996,748.425051,9.8996
57956.73125,4.951,-0.001,6.198971,185.012,2,0.09902,9.902,748.3685102,9.902
57953.49875,4.9523,-0.001,6.199793,185.022,2,0.099046,9.9046,748.3267704,9.9046
57946.0675,4.9536,-0.001,6.200984,185.032,2,0.099072,9.9072,748.2308141,9.9072
57939.95375,4.9547,-0.001,6.201806,185.042,2,0.099094,9.9094,748.1518701,9.9094
57937.01375,4.9556,0,6.203038,185.052,2,0.099112,9.9112,748.1139072,9.9112
57928.6725,4.9564,0,6.20386,185.062,2,0.099128,9.9128,748.0062005,9.9128
57920.265,4.9573,0,6.205051,185.072,2,0.099146,9.9146,747.8976383,9.9146
57916.7975,4.9581,-0.001,6.205832,185.082,2,0.099162,9.9162,747.8528641,9.9162
57906.41375,4.9591,-0.001,6.207023,185.092,2,0.099182,9.9182,747.7187836,9.9182
57900.41875,4.9603,-0.001,6.207804,185.102,2,0.099206,9.9206,747.6413729,9.9206
57895.81875,4.9616,-0.001,6.208995,185.112,2,0.099232,9.9232,747.5819752,9.9232
57889.75625,4.9629,-0.001,6.209776,185.122,2,0.099258,9.9258,747.5036929,9.9258
57884.37125,4.9641,0,6.210926,185.132,2,0.099282,9.9282,747.4341589,9.9282
57875.67,4.9649,0,6.211747,185.142,2,0.099298,9.9298,747.3218037,9.9298
57865.915,4.9657,0,6.212898,185.152,2,0.099314,9.9314,747.1958419,9.9314
57861.515,4.9666,0,6.213678,185.162,2,0.099332,9.9332,747.1390267,9.9332
57856.34625,4.9674,0,6.21487,185.172,2,0.099348,9.9348,747.072285,9.9348
57850.42375,4.9683,0,6.21565,185.182,2,0.099366,9.9366,746.9958105,9.9366
57847.9075,4.9691,0,6.216883,185.192,2,0.099382,9.9382,746.9633194,9.9382
57847.50875,4.9701,0,6.217663,185.202,2,0.099402,9.9402,746.9581705,9.9402
57843.23125,4.9713,0,6.218896,185.212,2,0.099426,9.9426,746.9029371,9.9426
57835.53875,4.9726,0,6.219717,185.222,2,0.099452,9.9452,746.8036074,9.9452
57829.4775,4.9739,0,6.220909,185.232,2,0.099478,9.9478,746.7253413,9.9478
57827.255,4.975,0,6.22173,185.242,2,0.0995,9.95,746.6966432,9.95
57824.195,4.9759,0,6.222963,185.252,2,0.099518,9.9518,746.6571308,9.9518
57820.205,4.9767,0,6.223784,185.262,2,0.099534,9.9534,746.6056098,9.9534
57809.7625,4.9776,0,6.225017,185.272,2,0.099552,9.9552,746.4707706,9.9552
57804.845,4.9785,0,6.225838,185.282,2,0.09957,9.957,746.4072732,9.957
57793.66,4.9798,0,6.226989,185.292,2,0.099596,9.9596,746.2628464,9.9596
57786.61625,4.9811,0,6.22781,185.302,2,0.099622,9.9622,746.1718937,9.9622
57782.9925,4.9823,0,6.229002,185.312,2,0.099646,9.9646,746.1251019,9.9646
57777.50625,4.9836,0,6.229782,185.322,2,0.099672,9.9672,746.0542605,9.9672
57768.66375,4.9848,0,6.230974,185.332,2,0.099696,9.9696,745.9400814,9.9696
57761.57375,4.9856,0,6.231713,185.342,2,0.099712,9.9712,745.8485315,9.9712
57755.74,4.9865,0,6.232945,185.352,2,0.09973,9.973,745.773203,9.973
57748.85875,4.9873,0,6.233726,185.362,2,0.099746,9.9746,745.6843486,9.9746
57744.86625,4.9882,-0.001,6.234917,185.372,2,0.099764,9.9764,745.6327953,9.9764
57740.5475,4.989,-0.001,6.235739,185.382,2,0.09978,9.978,745.5770293,9.978
57735.83875,4.9899,-0.001,6.23693,185.392,2,0.099798,9.9798,745.5162273,9.9798
57728.5975,4.9912,-0.001,6.237752,185.402,2,0.099824,9.9824,745.4227244,9.9824
57722.17875,4.9925,-0.001,6.238984,185.412,2,0.09985,9.985,745.3398421,9.985
57717.28875,4.9937,-0.001,6.239765,185.422,2,0.099874,9.9874,745.2766998,9.9874
57715.79375,4.995,-0.001,6.240997,185.432,2,0.0999,9.99,745.2573955,9.99
57707.51,4.9962,-0.001,6.241819,185.442,2,0.099924,9.9924,745.1504313,9.9924
57701.2125,4.997,-0.001,6.24301,185.452,2,0.09994,9.994,745.0691146,9.994
57695.42625,4.9979,-0.001,6.243832,185.462,2,0.099958,9.9958,744.9943994,9.9958
57685.1575,4.9987,-0.001,6.245064,185.472,2,0.099974,9.9974,744.8618038,9.9974
57682.42125,4.9997,-0.001,6.245845,185.482,2,0.099994,9.9994,744.8264718,9.9994
57677.635,5.0009,-0.001,6.247036,185.492,2,0.100018,10.0018,744.7646692,10.0018
57671.19125,5.0022,-0.001,6.247858,185.502,2,0.100044,10.0044,744.681464,10.0044
57665.6,5.0035,-0.001,6.249008,185.512,2,0.10007,10.007,744.6092668,10.007
57654.47125,5.0047,-0.001,6.249789,185.522,2,0.100094,10.0094,744.4655664,10.0094
57648.51625,5.0055,-0.001,6.25098,185.532,2,0.10011,10.011,744.3886722,10.011
57642.31,5.0064,-0.001,6.251761,185.542,2,0.100128,10.0128,744.3085338,10.0128
57636.18625,5.0072,-0.001,6.252952,185.552,2,0.100144,10.0144,744.2294606,10.0144
57628.405,5.008,-0.001,6.253733,185.562,2,0.10016,10.016,744.1289849,10.016
57620.7225,5.0089,0,6.254883,185.572,2,0.100178,10.0178,744.0297844,10.0178
57616.8475,5.0097,0,6.255663,185.582,2,0.100194,10.0194,743.9797483,10.0194
57612.1275,5.0107,0,6.256855,185.592,2,0.100214,10.0214,743.9188011,10.0214
57606.56,5.0119,0,6.257676,185.602,2,0.100238,10.0238,743.8469105,10.0238
57602.98,5.0132,0,6.258868,185.612,2,0.100264,10.0264,743.8006836,10.0264
57601.7425,5.0145,0,6.259689,185.622,2,0.10029,10.029,743.7847044,10.029
57597.16125,5.0157,0,6.260963,185.632,2,0.100314,10.0314,743.7255488,10.0314
57590.07875,5.0165,0,6.261743,185.642,2,0.10033,10.033,743.6340958,10.033
57581.305,5.0174,0,6.262976,185.652,2,0.100348,10.0348,743.5208044,10.0348
57577.88625,5.0182,0,6.263756,185.662,2,0.100364,10.0364,743.4766596,10.0364
57575.42125,5.019,0,6.264989,185.672,2,0.10038,10.038,743.4448302,10.038
57569.27875,5.02,0,6.265769,185.682,2,0.1004,10.04,743.365515,10.04
57560.69375,5.0212,0,6.267002,185.692,2,0.100424,10.0424,743.2546608,10.0424
57555.33875,5.0225,0,6.267782,185.702,2,0.10045,10.045,743.1855142,10.045
57550.8875,5.0238,0,6.268974,185.712,2,0.100476,10.0476,743.1280372,10.0476
57543.26375,5.025,0,6.269754,185.722,2,0.1005,10.05,743.0295953,10.05
57535.7125,5.0258,0,6.270946,185.732,2,0.100516,10.0516,742.9320895,10.0516
57529.0675,5.0267,0,6.271767,185.742,2,0.100534,10.0534,742.8462857,10.0534
57526.07,5.0275,0,6.272959,185.752,2,0.10055,10.055,742.8075803,10.055
57514.77,5.0283,0,6.273739,185.762,2,0.100566,10.0566,742.6616686,10.0566
57508.1275,5.0292,0,6.274931,185.772,2,0.100584,10.0584,742.5758971,10.0584
57503.12375,5.03,0,6.275711,185.782,2,0.1006,10.06,742.511286,10.06
57498.5675,5.031,0,6.276944,185.792,2,0.10062,10.062,742.4524532,10.062
57490.1,5.0322,0,6.277724,185.802,2,0.100644,10.0644,742.3431163,10.0644
57484.34875,5.0335,0,6.278957,185.812,2,0.10067,10.067,742.2688531,10.067
57483.87875,5.0348,0,6.279778,185.822,2,0.100696,10.0696,742.2627842,10.0696
57475.935,5.036,0,6.28097,185.832,2,0.10072,10.072,742.1602102,10.072
57470.8,5.0368,0,6.281791,185.842,2,0.100736,10.0736,742.0939043,10.0736
57464.835,5.0377,0,6.282983,185.852,2,0.100754,10.0754,742.016881,10.0754
57459.305,5.0385,0,6.283804,185.862,2,0.10077,10.077,741.9454747,10.077
57451.98125,5.0394,0,6.284996,185.872,2,0.100788,10.0788,741.8509065,10.0788
57448.955,5.0407,0,6.285817,185.882,2,0.100814,10.0814,741.8118299,10.0814
57445.075,5.042,0,6.28705,185.892,2,0.10084,10.084,741.7617293,10.084
57438.98125,5.0432,0,6.28783,185.902,2,0.100864,10.0864,741.6830435,10.0864
57429.4,5.0445,0,6.289145,185.912,2,0.10089,10.089,741.5593253,10.089
57424.4025,5.0457,0,6.289843,185.922,2,0.100914,10.0914,741.4947948,10.0914
57419.43125,5.0465,0,6.290993,185.932,2,0.10093,10.093,741.4306034,10.093
57413.27375,5.0474,0,6.291856,185.942,2,0.100948,10.0948,741.3510944,10.0948
57404.0875,5.0482,0,6.292965,185.952,2,0.100964,10.0964,741.2324766,10.0964
57398.77125,5.0491,0,6.293746,185.962,2,0.100982,10.0982,741.1638303,10.0982
57392.2,5.0499,0,6.294937,185.972,2,0.100998,10.0998,741.0789788,10.0998
57384.41875,5.0509,0,6.295718,185.982,2,0.101018,10.1018,740.9785031,10.1018
57377.08625,5.0521,0,6.296868,185.992,2,0.101042,10.1042,740.883822,10.1042
57371.57375,5.0534,0,6.297772,186.002,2,0.101068,10.1068,740.8126416,10.1068
57368.53875,5.0547,0,6.29884,186.012,2,0.101094,10.1094,740.773452,10.1094
57362.8625,5.0559,0,6.299662,186.022,2,0.101118,10.1118,740.7001572,10.1118
57356.7525,5.0571,0,6.300976,186.032,2,0.101142,10.1142,740.6212616,10.1142
57352.26625,5.058,0,6.301798,186.042,2,0.10116,10.116,740.5633328,10.116
57341.565,5.0588,0,6.302907,186.052,2,0.101176,10.1176,740.4251525,10.1176
57341.15125,5.0597,0,6.303729,186.062,2,0.101194,10.1194,740.4198099,10.1194
57336.55,5.061,0,6.305002,186.072,2,0.10122,10.122,740.3603961,10.122
57329.62125,5.0623,0,6.305701,186.082,2,0.101246,10.1246,740.2709283,10.1246
57324.8025,5.0635,0,6.306933,186.092,2,0.10127,10.127,740.208706,10.127
57316.7325,5.0648,0,6.307837,186.102,2,0.101296,10.1296,740.1045018,10.1296
57313.9025,5.066,0,6.308987,186.112,2,0.10132,10.132,740.0679594,10.132
57308.8675,5.0668,0,6.309768,186.122,2,0.101336,10.1336,740.0029447,10.1336
57303.36875,5.0677,0,6.311041,186.132,2,0.101354,10.1354,739.9319419,10.1354
57294.81875,5.0685,0,6.31174,186.142,2,0.10137,10.137,739.8215397,10.137
57290.07375,5.0694,0,6.312931,186.152,2,0.101388,10.1388,739.7602697,10.1388
57282.2325,5.0702,0,6.313835,186.162,2,0.101404,10.1404,739.6590193,10.1404
